CAN_ID,p_des,p_act,tff_des,tff_act
0x0004,1.03871,1.38457,-5.88071,-0.152626
0x0004,0.992547,1.33764,-5.82389,-0.054945
0x0004,0.946958,1.29034,-5.75433,-0.0915756
0x0004,0.901983,1.24304,-5.67675,-0.054945
0x0004,0.85767,1.19688,-5.6066,-0.0427341
0x0004,0.81406,1.1511,-5.53265,-0.0427341
0x0004,0.771196,1.10571,-5.45435,-0.0305252
0x0004,0.729122,1.06069,-5.37111,-0.0427341
0x0004,0.687878,1.01606,-5.28242,0.0305252
0x0004,0.647506,0.971428,-5.18242,-0.00610542
0x0004,0.608044,0.928702,-5.09726,0.00610542
0x0004,0.569533,0.884832,-4.98372,0.00610542
0x0004,0.53201,0.840962,-4.85734,0.0427341
0x0004,0.495512,0.799382,-4.74969,0.0793648
0x0004,0.460076,0.758564,-4.63891,0.00610542
0x0004,0.425735,0.718127,-4.51922,0.0671558
0x0004,0.392525,0.678454,-4.39554,0.140415
0x0004,0.360477,0.639162,-4.26207,0.0427341
0x0004,0.329624,0.601778,-4.13978,0.0671558
0x0004,0.299995,0.564775,-4.0069,0.115995
0x0004,0.271621,0.528534,-3.8684,0.140415
0x0004,0.244529,0.493439,-3.72926,0.0793648
0x0004,0.218746,0.459868,-3.59446,0.0427341
0x0004,0.194297,0.426299,-3.44232,0.0671558
0x0004,0.171207,0.393873,-3.28854,0.0671558
0x0004,0.149497,0.363356,-3.14351,0.115995
0x0004,0.129191,0.3336,-2.99092,0.103785
0x0004,0.110307,0.30499,-2.83587,0.0793648
0x0004,0.0928643,0.277905,-2.68343,0.103785
0x0004,0.0768802,0.251583,-2.52272,0.0793648
0x0004,0.0623705,0.226406,-2.35887,0.128204
0x0004,0.0493494,0.203135,-2.20235,0.225885
0x0004,0.03783,0.180629,-2.03701,0.177046
0x0004,0.0278233,0.158885,-1.86269,0.128204
0x0004,0.0193392,0.139429,-1.7006,0.164835
0x0004,0.0123863,0.121119,-1.53464,0.213675
0x0004,0.00697126,0.103571,-1.35937,0.103785
0x0004,0.00309961,0.0883112,-1.19606,0.262516
0x0004,0.000775042,0.0745783,-1.03402,0.140415
